COD_INE	ID_REL	COD_GEO	COD_PROV	PROVINCIA	NOMBRE_ACTUAL	POBLACION_MUNI	SUPERFICIE	PERIMETRO	COD_INE_CAPITAL	CAPITAL	POBLACION_CAPITAL	HOJA_MTN25_ETRS89	LONGITUD_ETRS89	LATITUD_ETRS89	ORIGENCOOR	ALTITUD	ORIGENALTITUD
08074000000	1080749	08219	08	Barcelona	Cubelles	15329	1333	17974	08074000102	Cubelles	7660	0447-4	1.67282672	41.20872584	Mapa	16	MDT5
08075000000	1080752	08222	08	Barcelona	Dosrius	5481	4077.65	31662	08075000104	Dosrius	1313	0393-2	2.4066352	41.59451952	Mapa	148	MDT5
08076000000	1080765	08225	08	Barcelona	Esparreguera	22251	2731.71	32416	08076000401	Esparreguera	17936	0392-3	1.86885891	41.54123747	Mapa	186	MDT5
08077000000	1080771	08228	08	Barcelona	Esplugues de Llobregat	46680	455.2774	9539	08077000101	Esplugues de Llobregat	46680	0420-4	2.0840895	41.37211895	Mapa	81	MDT5
08078000000	1080787	08231	08	Barcelona	L'Espunyola	254	3534.8012	52302	08078000300	L'Espunyola	45	0292-4	1.76738	42.05376	Investigación	820	Investigación
08079000000	1080790	08234	08	Barcelona	L'Estany	406	1025.06	16306	08079000101	L'Estany	357	0331-4	2.11255619	41.86923785	Mapa	872	MDT5
08080000000	1080804	08237	08	Barcelona	Fígols	42	2967.4791	29262	08080000100	Fígols	42	0255-3	1.83665289	42.1816231	Mapa	1175	MDT5
08081000000	1080811	08240	08	Barcelona	Fogars de Montclús	470	3991.13	35917	08081000301	Mosqueroles	69	0364-4	2.45368398	41.73523467	Mapa	623	MDT5
08082000000	1080826	08243	08	Barcelona	Fogars de la Selva	1451	3228.4265	36545	08082000100	Fogars de la Selva	1451	0365-4	2.67967453	41.73903942	Mapa	44	MDT5
08083000000	1080832	08246	08	Barcelona	Folgueroles	2267	1096	18204	08083000101	Folgueroles	2180	0332-2	2.31949881	41.9390191	Mapa	553	MDT5
08084000000	1080847	08249	08	Barcelona	Fonollosa	1453	5215.3014	42547	08084000301	Fonollosa	105	0362-2	1.66917921	41.76332667	Mapa	526	MDT5
08085000000	1080850	08252	08	Barcelona	Font-rubí	1327	3702.95	34421	08085000501	Guardiola de Font-rubí	464	0419-1	1.58869173	41.43708059	Mapa	660	MDT5
08086000000	1080863	08255	08	Barcelona	Les Franqueses del Vallès	20092	2973.69	26436	08086000201	Corró d'Avall	8028	0393-1	2.297273637	41.6363264	Investigación	191	Investigación
08087000000	1080879	08258	08	Barcelona	Gallifa	172	1619.9232	18746	08087000102	Gallifa	144	0363-4	2.11156373	41.69329008	Mapa	506	MDT5
08088000000	1080885	08261	08	Barcelona	La Garriga	16514	1899.27	20270	08088000101	La Garriga	16418	0364-3	2.28657941	41.68581739	Mapa	250	MDT5
08089000000	1080898	08264	08	Barcelona	Gavà	46771	3089.1113	30992	08089000401	Gavà	46771	0448-2	2.00329904	41.30331666	Mapa	10	MDT5
08090000000	1080902	08267	08	Barcelona	Gaià	175	3959.85	28384	08090000201	Gaià	16	0331-3	1.92570947	41.91662143	Mapa	480	MDT5
08091000000	1080919	08270	08	Barcelona	Gelida	7533	2668.1404	25455	08091000101	Gelida	6078	0420-1	1.86136831	41.44053414	Mapa	162	MDT5
08092000000	1080924	08273	08	Barcelona	Gironella	4826	683.048	12343	08092000201	Gironella	3213	0293-3	1.88362316	42.03421419	Mapa	470	MDT5
08093000000	1080930	08276	08	Barcelona	Gisclareny	25	3659.5334	35027	08093000100	Gisclareny	25	0254-2	1.786663449	42.25015165	Mapa	1339	MDT5
08094000000	1080945	08279	08	Barcelona	La Granada	2157	642.53	17977	08094000101	La Granada	2123	0419-4	1.71977016	41.37737297	Mapa	260	MDT5
08095000000	1080958	08282	08	Barcelona	Granera	69	2386.4437	28324	08095000101	Granera	38	0363-4	2.05700417	41.72551464	Mapa	766	MDT5
08096000000	1080961	08285	08	Barcelona	Granollers	61275	1495.27	18422	08096000101	Granollers	60809	0393-1	2.286177	41.60793085	Mapa	145	MDT5
08097000000	1080977	08288	08	Barcelona	Gualba	1500	2308.47	22868	08097000101	Gualba	520	0365-3	2.50242393	41.73168197	Mapa	177	MDT5
08098000000	1080983	08291	08	Barcelona	Sant Salvador de Guardiola	3179	3711.37	30760	08098000501	Sant Salvador de Guardiola	840	0362-4	1.76706597	41.68029526	Mapa	330	MDT5
08099000000	1080996	08294	08	Barcelona	Guardiola de Berguedà	908	6142.8465	69789	08099000101	Guardiola de Berguedà	842	0255-3	1.87777073	42.23117944	Mapa	725	MDT5
08100000000	1081000	08297	08	Barcelona	Gurb	2681	5114.9112	42155	08100000101	Gurb	1776	0332-1	2.22222604	41.95552384	Mapa	562	MDT5
08101000000	1081017	08300	08	Barcelona	L'Hospitalet de Llobregat	264923	1362.0159	19507	08101000101	L'Hospitalet de Llobregat	264923	0420-4	2.10138287	41.35977051	Mapa	11	MDT5
08102000000	1081022	08303	08	Barcelona	Igualada	39967	820.37	17014	08102000101	Igualada	39967	0391-3	1.61829588	41.57895096	Mapa	313	MDT5
08103000000	1081038	08306	08	Barcelona	Jorba	835	3106.25	32513	08103000101	Jorba	456	0391-1	1.54564515	41.60164387	Mapa	402	MDT5
08104000000	1081043	08309	08	Barcelona	La Llacuna	870	5244.4141	43448	08104000101	La Llacuna	666	0419-1	1.53455398	41.47272968	Mapa	610	MDT5
08105000000	1081056	08312	08	Barcelona	La Llagosta	13480	300.8802	8243	08105000101	La Llagosta	13480	0393-3	2.19120729	41.51398767	Mapa	53	MDT5
08106000000	1081069	08315	08	Barcelona	Llinars del Vallès	9938	2771.69	34420	08106000101	Llinars del Vallès	8524	0393-2	2.39801856	41.63994246	Mapa	189	MDT5
08107000000	1081075	08318	08	Barcelona	Lliçà d'Amunt	15256	2235.32	26172	08107000101	Lliçà d'Amunt	2587	0393-1	2.23831648	41.61098359	Mapa	142	MDT5
08108000000	1081081	08321	08	Barcelona	Lliçà de Vall	6542	1070.5	16263	08108000401	Lliçà de Vall	1106	0393-1	2.24224029	41.59155415	Mapa	120	MDT5
08109000000	1081094	08324	08	Barcelona	Lluçà	273	5345.5439	53015	08109000201	Santa Eulàlia de Puig-oriol	157	0293-4	2.035117501	42.05049973	Investigación	750	Investigación
08110000000	1081108	08327	08	Barcelona	Malgrat de Mar	18579	874.7866	14167	08110000101	Malgrat de Mar	18579	0394-2	2.74216721	41.64634039	Mapa	2	MDT5
08111000000	1081115	08330	08	Barcelona	Malla	273	1101.1773	22095	08111000100	Malla	273	0332-3	2.24351	41.89463	Investigación	510	Investigación
08112000000	1081120	08333	08	Barcelona	Manlleu	20573	1729.4127	20990	08112000101	Manlleu	20281	0332-1	2.28502818	42.00112671	Mapa	460	MDT5
08113000000	1081136	08336	08	Barcelona	Manresa	77714	4162.74	33504	08113000601	Manresa	75349	0363-3	1.82721026	41.72199594	Mapa	237	MDT5
08114000000	1081141	08339	08	Barcelona	Martorell	28189	1284.2274	22613	08114000201	Martorell	28025	0420-1	1.91913747	41.47800328	Mapa	79	MDT5
08115000000	1081154	08342	08	Barcelona	Martorelles	4801	364.3257	8214	08115000101	Martorelles	4787	0393-3	2.23596848	41.52811993	Mapa	104	MDT5
08116000000	1081167	08345	08	Barcelona	Les Masies de Roda	700	1622.7368	36071	08116000001	Les Masies de Roda	0	0332-1	2.306728466	41.98992862	Mapa	450	Mapa
08117000000	1081173	08348	08	Barcelona	Les Masies de Voltregà	3141	2218.8831	33179	08117000001	Les Masies de Voltregà	0	0294-3	2.233960559	42.02511777	Mapa	411	Mapa
08118000000	1081189	08351	08	Barcelona	El Masnou	23515	336.51	16256	08118000101	El Masnou	23515	0421-2	2.31648978	41.47943758	Mapa	26	MDT5
08119000000	1081192	08354	08	Barcelona	Masquefa	9211	1715.28	23554	08119000201	Masquefa	5241	0391-4	1.81108415	41.50263521	Mapa	259	MDT5
08120000000	1081206	08357	08	Barcelona	Matadepera	9326	2529.0706	23602	08120000110	Matadepera	2292	0392-2	2.027681	41.59921764	Mapa	425	MDT5
08121000000	1081213	08360	08	Barcelona	Mataró	128265	2230.1688	22411	08121000101	Mataró	128265	0393-4	2.44658062	41.5408469	Mapa	26	MDT5
08122000000	1081228	08363	08	Barcelona	Mediona	2322	4798.4247	36124	08122000501	Sant Joan de Mediona	853	0419-1	1.60956101	41.47602976	Mapa	427	MDT5
08123000000	1081234	08366	08	Barcelona	Molins de Rei	25868	1571.91	20032	08123000101	Molins de Rei	25149	0420-4	2.01736908	41.4132111	Mapa	36	MDT5
08124000000	1081249	08369	08	Barcelona	Mollet del Vallès	51318	1080.05	16252	08124000101	Mollet del Vallès	51155	0393-3	2.21349119	41.53924556	Mapa	64	MDT5
08125000000	1081252	08372	08	Barcelona	Montcada i Reixac	36239	2348.9354	32432	08125000201	Montcada	12536	0421-1	2.18796375	41.48680767	Mapa	38	MDT5
08126000000	1081265	08375	08	Barcelona	Montgat	12041	286.36	8934	08126000101	Montgat	626	0421-1	2.27924608	41.46808596	Mapa	34	MDT5
08127000000	1081271	08378	08	Barcelona	Monistrol de Montserrat	3034	1191.23	22127	08127000101	Monistrol de Montserrat	2879	0392-1	1.84426526	41.61077964	Mapa	159	MDT5
08128000000	1081287	08381	08	Barcelona	Monistrol de Calders	682	2199.117	25742	08128000201	Monistrol de Calders	653	0363-2	2.01344124	41.75953746	Mapa	442	MDT5
08129000000	1081290	08384	08	Barcelona	Muntanyola	634	4050.09	56975	08129000100	Muntanyola	539	0332-3	2.17787241	41.87823488	Mapa	811	MDT5
08130000000	1081304	08387	08	Barcelona	Montclar	136	2227.5033	40935	08130000101	Montclar	19	0292-4	1.76525378	42.01860035	Mapa	726	MDT5
08131000000	1081311	08390	08	Barcelona	Montesquiu	998	484.72	12112	08131000101	Montesquiu	984	0294-1	2.20940132	42.10946646	Mapa	574	MDT5
08132000000	1081326	08393	08	Barcelona	Montmajor	464	7602.8339	107537	08132000101	Montmajor	215	0292-4	1.7354	42.01778	Investigación	750	Investigación
08133000000	1081332	08396	08	Barcelona	Montmaneu	150	1359.8959	18153	08133000201	Montmaneu	99	0390-2	1.41541536	41.62552907	Mapa	708	MDT5
08134000000	1081347	08399	08	Barcelona	Figaró-Montmany	1114	1495.15	24624	08134000101	Figaró	1026	0364-3	2.27364761	41.72136799	Mapa	537	MDT5
08135000000	1081350	08402	08	Barcelona	Montmeló	8755	387.8615	10963	08135000101	Montmeló	8650	0393-3	2.24905716	41.54994979	Mapa	79	MDT5
08136000000	1081363	08405	08	Barcelona	Montornès del Vallès	16393	1024.8566	17374	08136000101	Montornès del Vallès	12834	0393-3	2.26531071	41.54301105	Mapa	90	MDT5
08137000000	1081379	08408	08	Barcelona	Montseny	342	2676.69	33899	08137000101	Montseny	101	0364-2	2.39517088	41.75971074	Mapa	530	MDT5
08138000000	1081385	08411	08	Barcelona	Moià	6267	7583.4515	47449	08138000101	Moià	5442	0363-2	2.09879806	41.81146936	Mapa	711	MDT5
08139000000	1081398	08414	08	Barcelona	Mura	224	4766.6988	36350	08139000101	Mura	162	0363-3	1.97570776	41.6987531	Mapa	451	MDT5
08140000000	1081402	08417	08	Barcelona	Navarcles	5977	550.1073	12742	08140000101	Navarcles	5666	0363-1	1.90480876	41.75211432	Mapa	261	MDT5
08141000000	1081419	08420	08	Barcelona	Navàs	6020	8072.28	61327	08141000301	Navàs	5668	0331-3	1.87846147	41.9008495	Mapa	370	MDT5
08142000000	1081424	08423	08	Barcelona	La Nou de Berguedà	161	2487.1304	23019	08142000101	La Nou de Berguedà	94	0293-1	1.88524252	42.16597575	Mapa	872	MDT5
08143000000	1081430	08426	08	Barcelona	Òdena	3643	5228.8237	43330	08143000701	Òdena	1399	0391-1	1.63846821	41.60541091	Mapa	423	MDT5
08144000000	1081445	08429	08	Barcelona	Olvan	854	3541.1272	35055	08144000102	Olvan	323	0293-3	1.90522095	42.05763181	Mapa	558	MDT5
08145000000	1081458	08432	08	Barcelona	Olèrdola	3692	3010.7	39815	08145000201	Sant Miquel d'Olèrdola	419	0447-2	1.72101622	41.31989266	Mapa	189	MDT5
08146000000	1081461	08435	08	Barcelona	Olesa de Bonesvalls	1810	3077.7822	26329	08146000201	Olesa de Bonesvalls	402	0420-3	1.84885488	41.35335407	Mapa	276	MDT5
08147000000	1081477	08438	08	Barcelona	Olesa de Montserrat	23904	1669.0672	19686	08147000101	Olesa de Montserrat	23292	0392-3	1.89387309	41.54584016	Mapa	125	MDT5
08148000000	1081483	08441	08	Barcelona	Olivella	3799	3880.83	35460	08148000101	Olivella	39	0447-2	1.81063174	41.31036088	Mapa	209	MDT5
08149000000	1081496	08444	08	Barcelona	Olost	1198	2902.6499	27378	08149000101	Olost	943	0331-2	2.09617479	41.98591725	Mapa	568	MDT5
08150000000	1081509	08447	08	Barcelona	Orís	315	2704.04	30649	08150000300	Can Branques	184	0294-3	2.239220053	42.05798976	Investigación	570	Investigación
08151000000	1081516	08450	08	Barcelona	Oristà	541	6858.94	49581	08151000301	Oristà	188	0331-2	2.06026698	41.93204914	Mapa	467	MDT5
08152000000	1081521	08453	08	Barcelona	Orpí	147	1526.4148	19077	08152000101	Can Bou	70	0391-3	1.575548095	41.51866251	Investigación	483	Investigación
08153000000	1081537	08456	08	Barcelona	Òrrius	739	556.29	11804	08153000101	Òrrius	739	0393-4	2.35494034	41.55518612	Mapa	255	MDT5
08154000000	1081542	08459	08	Barcelona	Pacs del Penedès	922	608.7123	10452	08154000101	Pacs del Penedès	228	0419-4	1.66960999	41.36067132	Mapa	204	MDT5
08155000000	1081555	08462	08	Barcelona	Palafolls	9405	1641.546	17253	08155000101	Palafolls	7714	0394-2	2.74918364	41.66727049	Mapa	19	MDT5
08156000000	1081568	08465	08	Barcelona	Palau-solità i Plegamans	14771	1507.74	18346	08156000501	Palau-solità i Plegamans	3380	0393-1	2.18068232	41.58739422	Mapa	147	MDT5
08157000000	1081574	08468	08	Barcelona	Pallejà	11508	846.88	17069	08157000301	Pallejà	9414	0420-2	1.99610661	41.42412484	Mapa	44	MDT5
08158000000	1081580	08471	08	Barcelona	El Papiol	4145	885.31	13428	08158000101	El Papiol	4145	0420-2	2.01042293	41.43887689	Mapa	136	MDT5
08159000000	1081593	08474	08	Barcelona	Parets del Vallès	19082	915.52	17691	08159000304	Parets del Vallès	6380	0393-3	2.23447723	41.57329035	Mapa	92	MDT5
08160000000	1081607	08477	08	Barcelona	Perafita	395	1597.9973	25093	08160000101	Perafita	310	0293-4	2.1065794	42.0421094	Mapa	753	MDT5
08161000000	1081614	08480	08	Barcelona	Piera	15603	5722.02	46468	08161000801	Piera	7424	0391-4	1.74711183	41.5207995	Mapa	300	MDT5
08162000000	1081629	08483	08	Barcelona	Els Hostalets de Pierola	2973	3350.0471	33003	08162000201	Els Hostalets de Pierola	1960	0391-4	1.770237	41.533939	Investigación	295	Investigación
08163000000	1081635	08486	08	Barcelona	Pineda de Mar	27272	1046.1463	18586	08163000104	Pineda de Mar	14858	0394-2	2.68966552	41.6287647	Mapa	10	MDT5
08164000000	1081640	08489	08	Barcelona	El Pla del Penedès	1256	949.2854	13793	08164000501	El Pla del Penedès	1088	0419-2	1.71293159	41.41788382	Mapa	217	MDT5
08165000000	1081653	08492	08	Barcelona	La Pobla de Claramunt	2193	1855.18	22507	08165000101	La Pobla de Claramunt	816	0391-4	1.67357315	41.55834535	Mapa	265	MDT5
08166000000	1081666	08495	08	Barcelona	La Pobla de Lillet	1095	5151.5254	34354	08166000101	La Pobla de Lillet	1047	0255-3	1.97474924	42.24430778	Mapa	843	MDT5
08167000000	1081672	08498	08	Barcelona	Polinyà	8479	881.4964	14729	08167000100	Polinyà	8318	0393-3	2.15742381	41.5565656	Mapa	125	MDT5
08168000000	1081688	08501	08	Barcelona	Pontons	532	2538.17	28371	08168000401	Pontons	237	0419-3	1.51689813	41.41610117	Mapa	574	MDT5
08169000000	1081691	08504	08	Barcelona	El Prat de Llobregat	64599	3152.731	27937	08169000101	El Prat de Llobregat	64319	0448-2	2.0926236	41.33095848	Mapa	5	MDT5
08170000000	1081705	08510	08	Barcelona	Els Prats de Rei	532	2602.46	44253	08170000101	Els Prats de Rei	474	0362-3	1.54209814	41.70526754	Mapa	606	MDT5
08171000000	1081712	08507	08	Barcelona	Prats de Lluçanès	2569	1344.79	17783	08171000101	Prats de Lluçanès	2504	0293-4	2.02937379	42.00936587	Mapa	708	MDT5
08172000000	1081727	08513	08	Barcelona	Premià de Mar	28119	196.3445	7838	08172000101	Premià de Mar	28119	0421-2	2.35662125	41.48960471	Mapa	8	MDT5
08174000000	1081748	08519	08	Barcelona	Puigdàlber	526	41.4734	2780	08174000101	Puigdàlber	483	0419-4	1.70048194	41.40553891	Mapa	237	MDT5
08175000000	1081751	08522	08	Barcelona	Puig-reig	4178	4615.6252	42428	08175000701	Puig-reig	3476	0331-1	1.88151932	41.97086915	Mapa	455	MDT5
08176000000	1081764	08525	08	Barcelona	Pujalt	210	3152.9066	36344	08176000301	Pujalt	94	0361-4	1.42076522	41.71757984	Mapa	766	MDT5
08177000000	1081770	08528	08	Barcelona	La Quar	53	3773.7723	29328	08177000100	La Quar	53	0293-1	1.97382762	42.10582802	Mapa	1059	MDT5
08178000000	1081786	08531	08	Barcelona	Rajadell	548	4545.5871	36322	08178000401	Rajadell	124	0362-4	1.70630113	41.72748048	Mapa	364	MDT5
08179000000	1081799	08534	08	Barcelona	Rellinars	780	1781.1455	22346	08179000201	Rellinars	726	0392-1	1.9107575	41.63628777	Mapa	354	MDT5
08180000000	1081803	08537	08	Barcelona	Ripollet	38665	440.2908	9829	08180000101	Ripollet	38665	0421-1	2.15517594	41.49708333	Mapa	77	MDT5
08181000000	1081810	08540	08	Barcelona	La Roca del Vallès	10650	3676.73	32227	08181000101	La Roca del Vallès	6139	0393-2	2.32542696	41.58658677	Mapa	121	MDT5
08182000000	1081825	08543	08	Barcelona	El Pont de Vilomara i Rocafort	3830	2764.7	27254	08182000101	El Pont de Vilomara	2654	0363-3	1.87116652	41.69986456	Mapa	204	MDT5
08183000000	1081831	08546	08	Barcelona	Roda de Ter	6301	222.72	8542	08183000101	Roda de Ter	5984	0332-1	2.31045051	41.98389922	Mapa	453	MDT5
08184000000	1081846	08549	08	Barcelona	Rubí	77464	3219.6332	28873	08184000101	Rubí	69893	0420-2	2.03003252	41.49173695	Mapa	123	MDT5
08185000000	1081859	08552	08	Barcelona	Rubió	239	4801.81	39812	08185000200	Rubió	78	0391-1	1.57832874	41.64443902	Mapa	699	MDT5
08187000000	1081878	08558	08	Barcelona	Sabadell	213644	3752.8259	42483	08187000301	Sabadell	192778	0392-4	2.10778994	41.54695899	Mapa	191	MDT5
08188000000	1081884	08561	08	Barcelona	Sagàs	148	4485.278	39332	08188000200	Sagàs	75	0293-3	1.96322301	42.05223484	Mapa	738	MDT5
08189000000	1081897	08564	08	Barcelona	Sant Pere Sallavinera	152	2202.62	23189	08189000301	Sant Pere Sallavinera	32	0362-3	1.57460777	41.73635219	Mapa	583	MDT5
08190000000	1081901	08567	08	Barcelona	Saldes	274	6697.3343	42770	08190000103	Saldes	98	0254-4	1.73609251	42.22931792	Mapa	1214	MDT5
08191000000	1081918	08570	08	Barcelona	Sallent	6658	6566.8	50917	08191000401	Sallent	6056	0363-1	1.89657043	41.8236577	Mapa	278	MDT5
08192000000	1081923	08573	08	Barcelona	Santpedor	7554	1674.85	19727	08192000101	Santpedor	6892	0363-1	1.83917708	41.78453445	Mapa	323	MDT5
08193000000	1081939	08576	08	Barcelona	Sant Iscle de Vallalta	1332	1770.4899	18350	08193000101	Sant Iscle de Vallalta	937	0394-1	2.56928753	41.62356007	Mapa	129	MDT5
08194000000	1081944	08579	08	Barcelona	Sant Adrià de Besòs	37097	377.9054	8725	08194000101	Sant Adrià de Besòs	37097	0421-1	2.21447569	41.43402794	Mapa	15	MDT5
08195000000	1081957	08582	08	Barcelona	Sant Agustí de Lluçanès	85	1326.1823	16211	08195000201	Sant Agustí de Lluçanès	30	0293-2	2.12753816	42.08481721	Mapa	814	MDT5
08196000000	1081960	08585	08	Barcelona	Sant Andreu de la Barca	27558	567.1375	11575	08196000301	Sant Andreu de la Barca	27558	0420-1	1.97523925	41.44675659	Mapa	43	MDT5
08197000000	1081976	08588	08	Barcelona	Sant Andreu de Llavaneres	10968	1186.3815	17037	08197000101	Sant Andreu de Llavaneres	10968	0394-3	2.48247164	41.57427707	Mapa	113	MDT5
08198000000	1081982	08591	08	Barcelona	Sant Antoni de Vilamajor	6135	1392.2437	16698	08198000701	Sant Antoni de Vilamajor	3356	0364-4	2.39990419	41.67229651	Mapa	253	MDT5
08199000000	1081995	08594	08	Barcelona	Sant Bartomeu del Grau	858	3465.68	33459	08199000101	Sant Bartomeu del Grau	598	0332-1	2.17268926	41.98389071	Mapa	869	MDT5
08200000000	1082009	08597	08	Barcelona	Sant Boi de Llobregat	83605	2213.0022	29956	08200000101	Sant Boi de Llobregat	83605	0420-4	2.04182116	41.3425371	Mapa	32	MDT5
08201000000	1082016	08600	08	Barcelona	Sant Boi de Lluçanès	541	2370.6776	27948	08201000201	Sant Boi de Lluçanès	439	0294-3	2.15178208	42.05745693	Mapa	808	MDT5
08202000000	1082021	08603	08	Barcelona	Sant Celoni	17904	6548.77	44898	08202000601	Sant Celoni	15734	0365-3	2.4898404	41.6897174	Mapa	158	MDT5
08203000000	1082037	08606	08	Barcelona	Sant Cebrià de Vallalta	3385	1562.7161	18579	08203000101	Sant Cebrià de Vallalta	1290	0394-1	2.60179064	41.62035299	Mapa	73	MDT5
08204000000	1082042	08609	08	Barcelona	Sant Climent de Llobregat	4129	1078.3853	15803	08204000101	Sant Climent de Llobregat	4091	0420-4	1.99575666	41.33636238	Mapa	83	MDT5
08205000000	1082055	08612	08	Barcelona	Sant Cugat del Vallès	91006	4820.49	46298	08205000301	Sant Cugat del Vallès	61128	0420-2	2.08526472	41.47345403	Mapa	123	MDT5
08206000000	1082068	08615	08	Barcelona	Sant Cugat Sesgarrigues	1007	626.34	13516	08206000101	Sant Cugat Sesgarrigues	952	0419-4	1.75308213	41.36446206	Mapa	266	MDT5
08207000000	1082074	08618	08	Barcelona	Sant Esteve de Palautordera	2820	1071.02	15428	08207000101	Sant Esteve de Palautordera	1649	0364-4	2.43430206	41.70476065	Mapa	233	MDT5
08208000000	1082080	08621	08	Barcelona	Sant Esteve Sesrovires	7612	1846.5198	24441	08208000501	Sant Esteve Sesrovires	3002	0420-1	1.87385015	41.49331375	Mapa	173	MDT5
08209000000	1082093	08624	08	Barcelona	Sant Fost de Campsentelles	8737	1319.9079	15870	08209000201	Sant Fost de Campsentelles	6956	0393-3	2.2330792	41.52003914	Mapa	87	MDT5
08210000000	1082107	08627	08	Barcelona	Sant Feliu de Codines	6259	1502.9908	17414	08210000101	Sant Feliu de Codines	6005	0364-3	2.161917	41.68762454	Mapa	467	MDT5
08211000000	1082114	08630	08	Barcelona	Sant Feliu de Llobregat	44860	1194.55	20356	08211000101	Sant Feliu de Llobregat	44860	0420-4	2.04579427	41.38074375	Mapa	25	MDT5
08212000000	1082129	08633	08	Barcelona	Sant Feliu Sasserra	602	2303.29	31709	08212000101	Sant Feliu Sasserra	540	0331-2	2.02329755	41.94388187	Mapa	616	MDT5
08213000000	1082135	08636	08	Barcelona	Sant Fruitós de Bages	8703	2208.5	25213	08213000301	Sant Fruitós de Bages	6019	0363-1	1.87003405	41.75150776	Mapa	249	MDT5
08214000000	1082140	08639	08	Barcelona	Vilassar de Dalt	9043	891.6524	17609	08214000101	Vilassar de Dalt	8815	0393-4	2.35833463	41.5174919	Mapa	139	MDT5
08215000000	1082153	08642	08	Barcelona	Sant Hipòlit de Voltregà	3484	89.6142	3891	08215000101	Sant Hipòlit de Voltregà	3484	0294-3	2.23718339	42.01563503	Mapa	532	MDT5
